gene_id,gene_mapping_id,gene_product,go_terms
7185,4617,Q13077,GO:0005164!GO:0005515!GO:0005737!GO:0005829!GO:0010803!GO:0031625!GO:0031996!GO:0042802!GO:0051092!GO:0065003!GO:2001236
7186,4618,Q12933,GO:0000151!GO:0002726!GO:0002947!GO:0004842!GO:0005164!GO:0005515!GO:0005654!GO:0005829!GO:0006919!GO:0007165!GO:0007249!GO:0007250!GO:0010803!GO:0016579!GO:0019899!GO:0019901!GO:0019903!GO:0030674!GO:0031625!GO:0031996!GO:0032743!GO:0033209!GO:0042802!GO:0042981!GO:0043120!GO:0043254!GO:0043507!GO:0046625!GO:0051091!GO:0051092!GO:0051865!GO:0065003!GO:0070059!GO:0070534!GO:0071550!GO:0097057!GO:1901215!GO:1902041!GO:1902042!GO:1990604!GO:2001238
7187,4619,Q13114,GO:0004842!GO:0005164!GO:0005515!GO:0005829!GO:0006915!GO:0007165!GO:0016579!GO:0019903!GO:0030162!GO:0031625!GO:0031996!GO:0032088!GO:0033209!GO:0035666!GO:0042802
7188,4620,O00463,GO:0005515!GO:0005813!GO:0005829!GO:0007165!GO:0031625!GO:0031996!GO:0042802!GO:0043123!GO:0051091!GO:0051092
7189,4621,Q9Y4K3,GO:0000122!GO:0000187!GO:0000209!GO:0002223!GO:0002224!GO:0002726!GO:0002755!GO:0004842!GO:0005164!GO:0005515!GO:0005634!GO:0005737!GO:0005829!GO:0005886!GO:0007249!GO:0007250!GO:0007254!GO:0010008!GO:0016579!GO:0019901!GO:0031293!GO:0031435!GO:0031624!GO:0031625!GO:0031996!GO:0032147!GO:0032743!GO:0032991!GO:0034162!GO:0038095!GO:0042802!GO:0042826!GO:0043065!GO:0043066!GO:0043123!GO:0043422!GO:0043507!GO:0045672!GO:0045892!GO:0045944!GO:0047485!GO:0048471!GO:0050852!GO:0051091!GO:0051092!GO:0051865!GO:0061630!GO:0070423!GO:0070498!GO:0070534!GO:0070555!GO:0071222!GO:0071345!GO:1901224!GO:1904996!GO:2000679
7200,4623,P20396,GO:0005515!GO:0005576!GO:0007165!GO:0007186!GO:0007267!GO:0008437
7201,4624,P34981,GO:0004997!GO:0005515!GO:0005886!GO:0005887!GO:0007186
7203,4625,P49368,GO:0005515!GO:0005829!GO:0005832!GO:0005856!GO:0005874!GO:0005886!GO:0006457!GO:0032212!GO:0050821!GO:0051082!GO:1904851
7204,4626,O75962,GO:0004674!GO:0005085!GO:0005089!GO:0005515!GO:0005829!GO:0007185!GO:0007186!GO:0043065!GO:0048812!GO:0051056
7205,4627,Q15654,GO:0005149!GO:0005515!GO:0005634!GO:0005829!GO:0005856!GO:0005886!GO:0005925!GO:0019900!GO:0030335!GO:1901224
7216,4629,Q12816,GO:0005515!GO:0007156!GO:0007566!GO:0031226
7220,4630,P48995,GO:0005102!GO:0005261!GO:0005262!GO:0005515!GO:0005886!GO:0005887!GO:0006816!GO:0015279!GO:0042438!GO:0043235!GO:0044325!GO:0051117!GO:0051281!GO:0051480!GO:0051592!GO:0070588!GO:0070679!GO:1903779
7222,4632,Q13507,GO:0005262!GO:0005515!GO:0005886!GO:0005887!GO:0006816!GO:0007602!GO:0010524!GO:0015279!GO:0030168!GO:0033198!GO:0051592!GO:0070588!GO:0070679!GO:1903244
7223,4633,Q9UBN4,GO:0005515!GO:0005886!GO:0005911!GO:0006816!GO:0008013!GO:0009986!GO:0015279!GO:0016323!GO:0030863!GO:0034704!GO:0045296!GO:0070509!GO:0070588
7224,4634,Q9UL62,GO:0005262!GO:0005515!GO:0005886!GO:0005887!GO:0006816!GO:0007399!GO:0015279!GO:0034704!GO:0070588
7225,4635,Q9Y210,GO:0005261!GO:0005515!GO:0005737!GO:0005886!GO:0006812!GO:0016020!GO:0030168!GO:0032414!GO:0042803!GO:0051928!GO:0070588!GO:0070679
7226,4636,O94759,GO:0005261!GO:0005262!GO:0005509!GO:0005764!GO:0005886!GO:0005887!GO:0006816!GO:0014074!GO:0015278!GO:0016787!GO:0035579!GO:0043312!GO:0047631!GO:0051209!GO:0051289!GO:0051489!GO:0070301!GO:0070588!GO:0070821!GO:0071277!GO:0071577!GO:0072571!GO:0097553!GO:0099604!GO:0101003!GO:2000249
7227,4637,Q9UHF7,GO:0000122!GO:0000790!GO:0000977!GO:0001227!GO:0001501!GO:0003700!GO:0005515!GO:0005634!GO:0005654!GO:0008270!GO:0019904!GO:0032991
7247,4638,Q15631,GO:0003677!GO:0005515!GO:0005634!GO:0005654!GO:0005783!GO:0005829!GO:0006310!GO:0030422!GO:0042802
7248,4639,Q92574,GO:0001952!GO:0005515!GO:0005737!GO:0005811!GO:0005829!GO:0005884!GO:0005886!GO:0005938!GO:0006407!GO:0006417!GO:0007160!GO:0008285!GO:0016020!GO:0017148!GO:0030027!GO:0030544!GO:0032007!GO:0032780!GO:0032868!GO:0032991!GO:0033596!GO:0042030!GO:0043666!GO:0047485!GO:0050821!GO:0051087!GO:0051492!GO:0051879!GO:0051894!GO:0090630!GO:0101031
7249,4640,P49815,GO:0005096!GO:0005515!GO:0005634!GO:0005737!GO:0005764!GO:0005794!GO:0005829!GO:0006897!GO:0014069!GO:0016020!GO:0016192!GO:0016239!GO:0019902!GO:0031267!GO:0032007!GO:0033596!GO:0042803!GO:0043276!GO:0048471!GO:0051879
7251,4641,Q99816,GO:0000813!GO:0003677!GO:0003714!GO:0005515!GO:0005730!GO:0005737!GO:0005768!GO:0005769!GO:0005770!GO:0005771!GO:0005829!GO:0005886!GO:0006858!GO:0007175!GO:0010008!GO:0016197!GO:0016236!GO:0019058!GO:0031625!GO:0036258!GO:0039702!GO:0042059!GO:0042803!GO:0043130!GO:0043162!GO:0043405!GO:0044877!GO:0046755!GO:0046790!GO:0048306!GO:0070062!GO:0075733!GO:0097352!GO:1902186!GO:1902188!GO:1903543!GO:1903551!GO:1903774
7252,4642,P01222,GO:0005179!GO:0005576!GO:0007186!GO:0007267!GO:0009653!GO:0016486
7253,4643,P16473,GO:0004996!GO:0005515!GO:0005886!GO:0005887!GO:0007166!GO:0007186!GO:0007187!GO:0007189!GO:0007267!GO:0008284!GO:0016323!GO:0038023!GO:0038194!GO:0043235!GO:0044877!GO:1904588!GO:1905229
7257,4644,Q99598,GO:0003677!GO:0005654!GO:0005794!GO:0005829!GO:0030422
7258,4645,Q01534,GO:0005515!GO:0007548
7259,4646,Q9H0U9,GO:0005654!GO:0005730!GO:0019899
7260,4647,Q53HC9,GO:0000938!GO:0005515!GO:0005802!GO:1905281!GO:1990745!GO:2001137
7263,4648,Q16762,GO:0000098!GO:0004792!GO:0005739!GO:0005759!GO:0008097!GO:0009440!GO:0030855!GO:0035928!GO:0051029
7264,4649,Q13630,GO:0005515!GO:0005829!GO:0009055!GO:0010595!GO:0019673!GO:0042351!GO:0042356!GO:0042802!GO:0047918!GO:0050577!GO:1904906
7265,4650,Q99614,GO:0005515!GO:0005829
7266,4651,Q99615,GO:0005515!GO:0005654!GO:0005737!GO:0005829!GO:0006457!GO:0031072!GO:0051085!GO:1900034
7267,4652,P53804,GO:0004842!GO:0005515!GO:0005634!GO:0005654!GO:0005730!GO:0005829!GO:0006511!GO:0070936
7268,4653,O95801,GO:0005515!GO:0005634!GO:0005737!GO:0045087!GO:0051607
7270,4654,Q15361,GO:0005654!GO:0005730!GO:0005829!GO:0005886!GO:0006363!GO:0044267
7272,4655,P33981,GO:0004674!GO:0004713!GO:0005515!GO:0005737!GO:0005819!GO:0007051!GO:0007052!GO:0007094!GO:0008284!GO:0010862
7273,4656,Q8WZ42,GO:0000794!GO:0002020!GO:0002576!GO:0003300!GO:0004674!GO:0004713!GO:0005509!GO:0005515!GO:0005516!GO:0005576!GO:0005829!GO:0005865!GO:0006936!GO:0006941!GO:0007076!GO:0008307!GO:0010628!GO:0010737!GO:0019899!GO:0019901!GO:0030018!GO:0030049!GO:0030240!GO:0030241!GO:0031430!GO:0031433!GO:0031674!GO:0035995!GO:0042802!GO:0042805!GO:0043621!GO:0045214!GO:0045859!GO:0048739!GO:0048769!GO:0050714!GO:0050790!GO:0051015!GO:0051371!GO:0051592!GO:0055003!GO:0055008!GO:0060048!GO:0097493
7274,4657,P49638,GO:0005515!GO:0005829!GO:0006629!GO:0008431!GO:0042360
7275,4658,P50607,GO:0001664!GO:0005634!GO:0005737!GO:0005929!GO:0042073!GO:0044877!GO:0050766!GO:0120160
7276,4659,P02766,GO:0001523!GO:0005515!GO:0005576!GO:0030198!GO:0035578!GO:0042802!GO:0043312!GO:0044267
7277,4660,P68366,GO:0000086!GO:0002576!GO:0005515!GO:0005576!GO:0005829!GO:0005856!GO:0005874!GO:0010389!GO:0015630!GO:0019901!GO:0097711
7278,4661,P0DPH7,GO:0005515
7280,4662,Q13885,GO:0005515!GO:0005874
7283,4663,P23258,GO:0000086!GO:0000226!GO:0000930!GO:0005200!GO:0005515!GO:0005737!GO:0005813!GO:0005827!GO:0005829!GO:0010389!GO:0042802!GO:0055037!GO:0097711
7284,4664,P49411,GO:0003746!GO:0005515!GO:0005739!GO:0006414!GO:0042645
7286,4665,Q9NNX1,GO:0005515!GO:0005737
7287,4666,O00294,GO:0001895!GO:0005515!GO:0005546!GO:0005886!GO:0007601!GO:0042995!GO:0050766!GO:0050908!GO:0051015
7288,4667,O00295,GO:0007601!GO:0044877
7289,4668,O75386,GO:0001664!GO:0005515!GO:0005634!GO:0005654!GO:0005730!GO:0005886!GO:0005929!GO:0008277!GO:0019899!GO:0035091!GO:0044877!GO:0045879!GO:0061512!GO:0097546!GO:0097731!GO:0120160
7290,4669,P54198,GO:0000790!GO:0001085!GO:0003714!GO:0005515!GO:0005634!GO:0005654!GO:0006336!GO:0006357!GO:0009653!GO:0032991!GO:0042393
7291,4670,Q15672,GO:0000122!GO:0000981!GO:0001503!GO:0003180!GO:0005515!GO:0005634!GO:0005654!GO:0008134!GO:0010628!GO:0010718!GO:0014067!GO:0019221!GO:0030500!GO:0032000!GO:0032755!GO:0032760!GO:0033128!GO:0042473!GO:0042733!GO:0043425!GO:0043518!GO:0045668!GO:0045892!GO:0045944!GO:0048701!GO:0060363!GO:0060900!GO:0061029!GO:0070888!GO:0071456!GO:0071639!GO:2000144!GO:2000147!GO:2000679!GO:2000773!GO:2000780!GO:2000793
7292,4671,P23510,GO:0005102!GO:0005515!GO:0005615!GO:0005886!GO:0005887!GO:0007165!GO:0008284!GO:0009986!GO:0032700!GO:0032729!GO:0032753!GO:0032755!GO:0033209!GO:0050729!GO:0071222!GO:0071380
7293,4672,P43489,GO:0005031!GO:0005515!GO:0005886!GO:0005887!GO:0006955!GO:0033209
7294,4673,P42681,GO:0005515!GO:0005634!GO:0005737!GO:0006468!GO:0010468!GO:0032729!GO:0045944!GO:0046777!GO:0060335
7295,4674,P10599,GO:0004791!GO:0005515!GO:0005576!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0009314!GO:0015035!GO:0032148!GO:0033138!GO:0042803!GO:0043388!GO:0045454!GO:0047134!GO:0051897!GO:0055114!GO:0071731!GO:1903206!GO:2000170
7296,4675,Q16881,GO:0001650!GO:0001887!GO:0004791!GO:0005515!GO:0005654!GO:0005829!GO:0015949!GO:0019216!GO:0034599
7297,4676,P29597,GO:0004713!GO:0004715!GO:0005131!GO:0005515!GO:0005634!GO:0005737!GO:0005829!GO:0006468!GO:0019221!GO:0035722!GO:0038155!GO:0060337!GO:0070106
7298,4677,P04818,GO:0000083!GO:0000900!GO:0004799!GO:0005542!GO:0005634!GO:0005737!GO:0005739!GO:0005743!GO:0005759!GO:0005829!GO:0006231!GO:0015949!GO:0017148!GO:0035999!GO:0046683!GO:0071897!GO:1990825
7299,4678,P14679,GO:0004503!GO:0005507!GO:0005515!GO:0005737!GO:0005764!GO:0005798!GO:0006583!GO:0006726!GO:0007601!GO:0009637!GO:0033162!GO:0042438!GO:0042802!GO:0043231!GO:0048471
7301,4679,Q06418,GO:0004713!GO:0005515!GO:0009986!GO:0043548!GO:0046777
7305,4680,O43914,GO:0002274!GO:0005102!GO:0005515!GO:0005886!GO:0005887!GO:0006968!GO:0007165!GO:0009986!GO:0016021!GO:0030316!GO:0030667!GO:0030889!GO:0034241!GO:0035556!GO:0042802!GO:0043312!GO:0045087!GO:0050776!GO:0050821!GO:2000010
7306,4681,P17643,GO:0004503!GO:0005515!GO:0005737!GO:0010008!GO:0016491!GO:0030669!GO:0033162!GO:0042438!GO:0048023!GO:0097708
7307,4682,Q01081,GO:0000398!GO:0005515!GO:0005654!GO:0005681!GO:0006397!GO:0006405!GO:0006406!GO:0008380!GO:0015030!GO:0031124!GO:0071013!GO:0089701
7311,4683,P62987,GO:0000122!GO:0000184!GO:0000187!GO:0000209!GO:0000715!GO:0000717!GO:0002755!GO:0002756!GO:0005515!GO:0005654!GO:0005741!GO:0005783!GO:0005789!GO:0005829!GO:0005886!GO:0006283!GO:0006294!GO:0006296!GO:0006297!GO:0006413!GO:0006464!GO:0006614!GO:0006625!GO:0007179!GO:0007249!GO:0007254!GO:0010008!GO:0016055!GO:0016197!GO:0016567!GO:0016579!GO:0019058!GO:0019068!GO:0019083!GO:0019221!GO:0019985!GO:0030512!GO:0030666!GO:0031145!GO:0033683!GO:0035666!GO:0036297!GO:0042276!GO:0042769!GO:0043065!GO:0043066!GO:0043488!GO:0044267!GO:0045944!GO:0051092!GO:0051403!GO:0055085!GO:0061024!GO:0061418!GO:0070423!GO:0070498!GO:0070911!GO:0070987!GO:0075733
7314,4684,P0CG47,GO:0000122!GO:0000187!GO:0000209!GO:0000715!GO:0000717!GO:0002755!GO:0002756!GO:0005515!GO:0005654!GO:0005739!GO:0005741!GO:0005789!GO:0005829!GO:0005886!GO:0006283!GO:0006294!GO:0006296!GO:0006297!GO:0006625!GO:0007179!GO:0007249!GO:0007254!GO:0010008!GO:0016055!GO:0016197!GO:0016567!GO:0016579!GO:0019058!GO:0019068!GO:0019221!GO:0019985!GO:0030512!GO:0030666!GO:0031145!GO:0031398!GO:0033683!GO:0035666!GO:0036297!GO:0042276!GO:0042769!GO:0043005!GO:0043025!GO:0043065!GO:0043066!GO:0043488!GO:0044267!GO:0045944!GO:0047497!GO:0048812!GO:0051092!GO:0051403!GO:0051881!GO:0055085!GO:0061024!GO:0061136!GO:0061418!GO:0070423!GO:0070498!GO:0070911!GO:0070987!GO:0075733!GO:1901214!GO:1902255!GO:1902527
7316,4685,P0CG48,GO:0000122!GO:0000187!GO:0000209!GO:0000715!GO:0000717!GO:0002020!GO:0002755!GO:0002756!GO:0005515!GO:0005654!GO:0005741!GO:0005789!GO:0005829!GO:0005886!GO:0006283!GO:0006294!GO:0006296!GO:0006297!GO:0006625!GO:0007179!GO:0007249!GO:0007254!GO:0010008!GO:0016055!GO:0016197!GO:0016567!GO:0016579!GO:0019058!GO:0019068!GO:0019221!GO:0019985!GO:0030512!GO:0030666!GO:0031145!GO:0033683!GO:0035666!GO:0036297!GO:0042276!GO:0042769!GO:0043065!GO:0043066!GO:0043488!GO:0044267!GO:0045944!GO:0051092!GO:0051403!GO:0055085!GO:0061024!GO:0061418!GO:0070423!GO:0070498!GO:0070911!GO:0070987!GO:0075733
7317,4686,P22314,GO:0000792!GO:0004839!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0005739!GO:0005765!GO:0005829!GO:0006974!GO:0010008!GO:0016567!GO:0030057!GO:0030867
7318,4687,P41226,GO:0004842!GO:0005515!GO:0005654!GO:0005829!GO:0006464!GO:0019782!GO:0032020!GO:0032480
7319,4688,P49459,GO:0000209!GO:0004842!GO:0005515!GO:0005654!GO:0005829!GO:0006281!GO:0008284!GO:0009411!GO:0016567!GO:0031625!GO:0033503!GO:0033522!GO:0051865!GO:0061631!GO:0070936!GO:0070979
7320,4689,P63146,GO:0000209!GO:0004842!GO:0005515!GO:0005634!GO:0005654!GO:0005657!GO:0005737!GO:0006281!GO:0006301!GO:0006511!GO:0006513!GO:0006974!GO:0007283!GO:0009411!GO:0016567!GO:0031625!GO:0033503!GO:0033522!GO:0042493!GO:0042769!GO:0043161!GO:0043951!GO:0050821!GO:0051865!GO:0070534!GO:0070936!GO:0070979
7321,4690,P51668,GO:0000122!GO:0000151!GO:0000209!GO:0002756!GO:0004842!GO:0005515!GO:0005654!GO:0005737!GO:0005829!GO:0006511!GO:0006625!GO:0016567!GO:0016579!GO:0030509!GO:0031145!GO:0031398!GO:0032991!GO:0035666!GO:0061630!GO:0061631!GO:0070936!GO:1901990
7322,4691,P62837,GO:0000151!GO:0000209!GO:0002756!GO:0004842!GO:0005515!GO:0005654!GO:0005829!GO:0006464!GO:0006511!GO:0006625!GO:0016567!GO:0032991!GO:0035666!GO:0051865!GO:0061630!GO:0061631!GO:0070936
7323,4692,P61077,GO:0000122!GO:0000209!GO:0002756!GO:0004842!GO:0005515!GO:0005654!GO:0005829!GO:0006464!GO:0006513!GO:0006625!GO:0016567!GO:0030509!GO:0035666!GO:0043161!GO:0051865!GO:0061630!GO:0061631!GO:0070936!GO:0070979
7324,4693,P51965,GO:0000151!GO:0000209!GO:0004842!GO:0005515!GO:0005634!GO:0005654!GO:0005829!GO:0006511!GO:0010390!GO:0016567!GO:0031145!GO:0032020!GO:0033523!GO:0042296!GO:0061631!GO:0070936!GO:1901990
7325,4694,Q96LR5,GO:0004842!GO:0005515!GO:0006974!GO:0032020!GO:0042296!GO:0061631!GO:0070534!GO:0070936!GO:0070979!GO:1900087
7326,4695,P62253,GO:0004842!GO:0005515!GO:0005829!GO:0006511!GO:0016567!GO:0031625!GO:0044257!GO:0061631!GO:0070534!GO:0070936
7327,4696,P60604,GO:0004842!GO:0005515!GO:0005783!GO:0005811!GO:0005829!GO:0006511!GO:0016567!GO:0030433!GO:0035458!GO:0044257!GO:0061631!GO:0070936!GO:1904153
7328,4697,P62256,GO:0004842!GO:0005515!GO:0005829!GO:0006511!GO:0016567!GO:0070936!GO:0070979
7329,4698,P63279,GO:0000122!GO:0000795!GO:0001221!GO:0005515!GO:0005634!GO:0005635!GO:0005654!GO:0005737!GO:0005829!GO:0006464!GO:0006511!GO:0008134!GO:0016605!GO:0016925!GO:0019789!GO:0019899!GO:0044388!GO:0045892!GO:0061656!GO:0071535!GO:1903755!GO:1990234!GO:1990356
7332,4699,P68036,GO:0000151!GO:0000209!GO:0003713!GO:0004842!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0006355!GO:0006464!GO:0006511!GO:0008283!GO:0016567!GO:0019899!GO:0031398!GO:0031625!GO:0044770!GO:0051443!GO:0061631!GO:0070979!GO:0071383!GO:0071385!GO:0097027
7334,4700,P61088,GO:0000151!GO:0000187!GO:0000724!GO:0000729!GO:0001650!GO:0004842!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0006282!GO:0006301!GO:0006303!GO:0007254!GO:0016567!GO:0016574!GO:0031058!GO:0031372!GO:0031625!GO:0032991!GO:0033182!GO:0035370!GO:0043123!GO:0043130!GO:0045739!GO:0050852!GO:0051092!GO:0051443!GO:0061631!GO:0070423!GO:0070498!GO:0070534
7335,4701,Q13404,GO:0000151!GO:0000187!GO:0000209!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0006282!GO:0006355!GO:0007254!GO:0031371!GO:0032991!GO:0035370!GO:0043123!GO:0045893!GO:0051092!GO:0070423!GO:0070498!GO:0070534
7336,4702,Q15819,GO:0000209!GO:0000729!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0006282!GO:0006303!GO:0016567!GO:0031372
7337,4703,Q05086,GO:0004842!GO:0005515!GO:0006508!GO:0006511!GO:0007420!GO:0031398!GO:0032570!GO:0042752!GO:0050847!GO:0051865!GO:0061630!GO:0070936!GO:2000058
7341,4704,P63165,GO:0000122!GO:0005515!GO:0005634!GO:0005635!GO:0005643!GO:0005654!GO:0005730!GO:0005829!GO:0005886!GO:0006281!GO:0006303!GO:0008076!GO:0015459!GO:0016604!GO:0016605!GO:0016925!GO:0019899!GO:0031334!GO:0031625!GO:0031965!GO:0032436!GO:0032880!GO:0034605!GO:0043392!GO:0043433!GO:0044388!GO:0045759!GO:0045892!GO:0050821!GO:0060334!GO:0071276!GO:0097165!GO:1902260!GO:1990381
7342,4705,Q9NZI7,GO:0000978!GO:0001228!GO:0005515!GO:0005634!GO:0005654!GO:0005829!GO:0006357!GO:0032897!GO:0045944!GO:1990837
7343,4706,P17480,GO:0001164!GO:0001165!GO:0001181!GO:0001650!GO:0003682!GO:0005515!GO:0005634!GO:0005654!GO:0005730!GO:0006360!GO:0006361!GO:0006362!GO:0006363!GO:0097110!GO:1902659
7345,4707,P09936,GO:0004197!GO:0004843!GO:0005515!GO:0005737!GO:0005829!GO:0005886!GO:0008242!GO:0016241!GO:0016579!GO:0031625!GO:0031694!GO:0043130!GO:0043407
7347,4708,P15374,GO:0004843!GO:0005515!GO:0005654!GO:0005829!GO:0008233!GO:0016567!GO:0016579!GO:0019784!GO:0030163!GO:0043130!GO:0043687
7348,4709,O75841,GO:0005515!GO:0030855
7349,4710,P55089,GO:0005184!GO:0005515!GO:0005576!GO:0007186!GO:0051461
7350,4711,P25874,GO:0005739!GO:0005743!GO:0022857!GO:1902600
7351,4712,P55851,GO:0001666!GO:0005515!GO:0005739!GO:0005743!GO:1902600
7352,4713,P55916,GO:0005215!GO:0005515!GO:0005739!GO:0005743!GO:0006629!GO:0007585!GO:1902600
7353,4714,Q92890,GO:0001501!GO:0004843!GO:0005515!GO:0005654!GO:0006511!GO:0016579!GO:0030970!GO:0032480!GO:0034098!GO:0036501!GO:0039536!GO:0070987!GO:0071712
7355,4715,P78381,GO:0000139!GO:0005459!GO:0005515!GO:0005654!GO:0005783!GO:0005794!GO:0006012!GO:0072334
7356,4716,P11684,GO:0005515!GO:0005615!GO:0007566
7357,4717,Q16739,GO:0000139!GO:0005515!GO:0006679!GO:0006687!GO:0008120!GO:0008544
7358,4718,O60701,GO:0003979!GO:0005654!GO:0005829!GO:0006065!GO:0034214!GO:0042802!GO:0048666
7359,4719,Q16851,GO:0003983!GO:0005515!GO:0005829!GO:0005978!GO:0006011!GO:0006065!GO:0007420!GO:0042802
7360,4720,Q16851,GO:0003983!GO:0005515!GO:0005829!GO:0005978!GO:0006011!GO:0006065!GO:0007420!GO:0042802
7363,4721,P06133,GO:0001972!GO:0015020!GO:0052695
7364,4722,P16662,GO:0001972!GO:0006629!GO:0008209!GO:0015020!GO:0016020!GO:0052695
7367,4723,O75795,GO:0001972!GO:0008202!GO:0015020!GO:0016020!GO:0052695
7369,4724,P07911,GO:0000922!GO:0005796!GO:0005929!GO:0006968!GO:0007157!GO:0007159!GO:0008285!GO:0016323!GO:0016324!GO:0019864!GO:0019898!GO:0031225!GO:1990266
7371,4725,Q9BZX2,GO:0005829!GO:0042802!GO:0043097
7372,4726,P11172,GO:0004588!GO:0004590!GO:0005634!GO:0005737!GO:0005829!GO:0006222!GO:0042802!GO:0046134
7373,4727,Q05707,GO:0005576!GO:0005788
7374,4728,P13051,GO:0003684!GO:0004844!GO:0005515!GO:0005654!GO:0006281!GO:0006284!GO:0043024!GO:0045008!GO:0097510
7375,4729,Q13107,GO:0000244!GO:0004843!GO:0005515!GO:0005634!GO:0005737!GO:0005764!GO:0005829!GO:0005886!GO:0016579!GO:0031397!GO:0031647!GO:0031685!GO:0034394!GO:0042802
7376,4730,P55055,GO:0000978!GO:0001228!GO:0003677!GO:0004879!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0006367!GO:0010745!GO:0010867!GO:0010875!GO:0010887!GO:0032270!GO:0032369!GO:0032376!GO:0034191!GO:0045723!GO:0045892!GO:0045893!GO:0045944!GO:0048550!GO:0051006!GO:0051117
7378,4731,Q16831,GO:0004850!GO:0005654!GO:0005829!GO:0006139!GO:0006218!GO:0042802!GO:0043097!GO:0046135
7379,4732,O00526,GO:0005515!GO:0005887!GO:0007275!GO:0030855
7380,4733,O75631,GO:0005515!GO:0030855
7381,4734,P14927,GO:0005515!GO:0005743!GO:0005746!GO:0006119!GO:0006122!GO:0009060!GO:0055114
7384,4735,P31930,GO:0005515!GO:0005739!GO:0005743!GO:0005746!GO:0005829!GO:0006119!GO:0006122!GO:0008121!GO:0009060!GO:0031625!GO:0055114
7385,4736,P22695,GO:0005515!GO:0005654!GO:0005739!GO:0005743!GO:0005750!GO:0005751!GO:0006119!GO:0006122!GO:0009060
7386,4737,P47985,GO:0005515!GO:0005739!GO:0005743!GO:0005750!GO:0005751!GO:0006122!GO:0022904!GO:0034551
7388,4738,P07919,GO:0005515!GO:0005743!GO:0005746!GO:0006119!GO:0006122!GO:0008121!GO:0009060!GO:0055114
7389,4739,P06132,GO:0004853!GO:0005515!GO:0005654!GO:0005829!GO:0006783
7390,4740,P10746,GO:0004852!GO:0005829!GO:0006780!GO:0006783
7391,4741,P22415,GO:0000430!GO:0000432!GO:0000790!GO:0000981!GO:0001666!GO:0005515!GO:0005634!GO:0005654!GO:0005667!GO:0006357!GO:0019086!GO:0019899!GO:0019901!GO:0032869!GO:0042593!GO:0042802!GO:0042803!GO:0042826!GO:0043425!GO:0043565!GO:0044877!GO:0045944!GO:0045990!GO:0046982!GO:0051918!GO:1990837
7392,4742,Q15853,GO:0000430!GO:0000432!GO:0000981!GO:0003700!GO:0005515!GO:0005634!GO:0005654!GO:0019086!GO:0042803!GO:0043231!GO:0043425!GO:0043565!GO:0045944!GO:0046982!GO:1990837
7398,4743,O94782,GO:0004197!GO:0004843!GO:0005515!GO:0005634!GO:0005654!GO:0006282!GO:0008233!GO:0009411!GO:0016579!GO:0035520!GO:0036297!GO:0042769
7399,4744,O75445,GO:0005515!GO:0005518!GO:0005604!GO:0005737!GO:0007605!GO:0045494!GO:0048496!GO:0050953
7402,4745,P46939,GO:0001954!GO:0003779!GO:0005178!GO:0005515!GO:0005654!GO:0005737!GO:0005856!GO:0005886!GO:0006936!GO:0007517!GO:0016020!GO:0017166!GO:0019901!GO:0030175!GO:0031527!GO:0032991!GO:0070938
7403,4746,O15550,GO:0005515!GO:0005634!GO:0005654!GO:0035097!GO:0044666
7404,4747,O14607,GO:0005654
7405,4748,Q9P2Y5,GO:0000421!GO:0005515!GO:0005737!GO:0005764!GO:0005769!GO:0005770!GO:0005783!GO:0005813!GO:0006281!GO:0006890!GO:0006914!GO:0007098!GO:0030496!GO:0032465!GO:0032801!GO:0051684!GO:0070418!GO:0071900!GO:0071985!GO:0097352!GO:0097680!GO:1901098
7407,4749,P26640,GO:0004832!GO:0005515!GO:0005829!GO:0006418
7408,4750,P50552,GO:0005515!GO:0005522!GO:0005829!GO:0005886!GO:0005925!GO:0007411!GO:0015629!GO:0030838!GO:0034329
7409,4751,P15498,GO:0001784!GO:0005085!GO:0005515!GO:0005829!GO:0005886!GO:0007186!GO:0008361!GO:0019221!GO:0030168!GO:0031295!GO:0038095!GO:0038096!GO:0043065!GO:0043087!GO:0046579!GO:0048010!GO:0051056!GO:0051897
7410,4752,P52735,GO:0001784!GO:0005085!GO:0005515!GO:0005829!GO:0007165!GO:0007186!GO:0008361!GO:0030168!GO:0038095!GO:0038096!GO:0043065!GO:0043087!GO:0048010!GO:0048013!GO:0051056
7411,4753,P61758,GO:0005515!GO:0005737!GO:0005829!GO:0043231
7412,4754,P19320,GO:0002102!GO:0005178!GO:0005615!GO:0005769!GO:0005783!GO:0005794!GO:0005886!GO:0005902!GO:0007155!GO:0007157!GO:0007159!GO:0007160!GO:0008131!GO:0009308!GO:0009897!GO:0009986!GO:0019221!GO:0022614!GO:0030175!GO:0030183!GO:0030198!GO:0034113!GO:0035584!GO:0042102!GO:0045177!GO:0050776!GO:0050839!GO:0050901!GO:0060333!GO:0071065!GO:0140039!GO:1904646
